member_ensembl_gene_id,canonical_ensembl_gene_id,canonical_symbol,group_size
ENSG00000264847,ENSG00000264602,Y_RNA,2
ENSG00000264640,ENSG00000264640,U1,2
ENSG00000264960,ENSG00000264640,U1,2
ENSG00000264704,ENSG00000264704,U1,3
ENSG00000264893,ENSG00000264704,U1,3
ENSG00000265059,ENSG00000264704,U1,3
ENSG00000264793,ENSG00000264793,MIR4771-1,2
ENSG00000266063,ENSG00000264793,MIR4771-1,2
ENSG00000264902,ENSG00000264902,MIR5701-3,3
ENSG00000266545,ENSG00000264902,MIR5701-3,3
ENSG00000277841,ENSG00000264902,MIR5701-3,3
ENSG00000264998,ENSG00000264998,U1,2
ENSG00000266884,ENSG00000264998,U1,2
ENSG00000265074,ENSG00000265074,U1,2
ENSG00000265248,ENSG00000265074,U1,2
ENSG00000265121,ENSG00000265121,,2
ENSG00000282753,ENSG00000265121,,2
ENSG00000263442,ENSG00000265236,SNORD84,7
ENSG00000264591,ENSG00000265236,SNORD84,7
ENSG00000265236,ENSG00000265236,SNORD84,7
ENSG00000265325,ENSG00000265236,SNORD84,7
ENSG00000265607,ENSG00000265236,SNORD84,7
ENSG00000266646,ENSG00000265236,SNORD84,7
ENSG00000266755,ENSG00000265236,SNORD84,7
ENSG00000265264,ENSG00000265264,TIMM10B,2
ENSG00000283977,ENSG00000265264,TIMM10B,2
ENSG00000265315,ENSG00000265315,RN7SL199P,5
ENSG00000265411,ENSG00000265315,RN7SL199P,5
ENSG00000274171,ENSG00000265315,RN7SL199P,5
ENSG00000275574,ENSG00000265315,RN7SL199P,5
ENSG00000278357,ENSG00000265315,RN7SL199P,5
ENSG00000265322,ENSG00000265322,MIR3118-2,3
ENSG00000265793,ENSG00000265322,MIR3118-2,3
ENSG00000277243,ENSG00000265322,MIR3118-2,3
ENSG00000265378,ENSG00000265378,,2
ENSG00000282658,ENSG00000265378,,2
ENSG00000265445,ENSG00000265445,,2
ENSG00000286792,ENSG00000265445,,2
ENSG00000265462,ENSG00000265462,MIR3680-1,2
ENSG00000266758,ENSG00000265462,MIR3680-1,2
ENSG00000265537,ENSG00000265537,MIR3180-1,2
ENSG00000266291,ENSG00000265537,MIR3180-1,2
ENSG00000265754,ENSG00000265754,SNORA38,2
ENSG00000266004,ENSG00000265754,SNORA38,2
ENSG00000265889,ENSG00000265889,Y_RNA,5
ENSG00000274284,ENSG00000265889,Y_RNA,5
ENSG00000275006,ENSG00000265889,Y_RNA,5
ENSG00000276153,ENSG00000265889,Y_RNA,5
ENSG00000278320,ENSG00000265889,Y_RNA,5
ENSG00000265897,ENSG00000265897,,2
ENSG00000280569,ENSG00000265897,,2
ENSG00000265964,ENSG00000265964,,2
ENSG00000282361,ENSG00000265964,,2
ENSG00000266027,ENSG00000266027,MSH5-SAPCD1,2
ENSG00000266442,ENSG00000266027,MSH5-SAPCD1,2
ENSG00000266497,ENSG00000266497,RDM1P2,3
ENSG00000266504,ENSG00000266497,RDM1P2,3
ENSG00000281797,ENSG00000266497,RDM1P2,3
ENSG00000266634,ENSG00000266634,MIR3972,2
ENSG00000281810,ENSG00000266634,MIR3972,2
ENSG00000266780,ENSG00000266780,MIR4444-2,2
ENSG00000284252,ENSG00000266780,MIR4444-2,2
ENSG00000266896,ENSG00000266896,,2
ENSG00000281833,ENSG00000266896,,2
ENSG00000266901,ENSG00000266901,,2
ENSG00000281949,ENSG00000266901,,2
ENSG00000266918,ENSG00000266918,RP11-798G7.8,2
ENSG00000282727,ENSG00000266918,RP11-798G7.8,2
ENSG00000266956,ENSG00000266956,CTB-186H2.3,3
ENSG00000275431,ENSG00000266956,CTB-186H2.3,3
ENSG00000282446,ENSG00000266956,CTB-186H2.3,3
ENSG00000267040,ENSG00000267040,ATP8B1-AS1,2
ENSG00000267787,ENSG00000267040,ATP8B1-AS1,2
ENSG00000267057,ENSG00000267057,LINC01905,2
ENSG00000267327,ENSG00000267057,LINC01905,2
ENSG00000267109,ENSG00000267109,,2
ENSG00000282128,ENSG00000267109,,2
ENSG00000267149,ENSG00000267149,,2
ENSG00000274413,ENSG00000267149,,2
ENSG00000267246,ENSG00000267246,,2
ENSG00000282002,ENSG00000267246,,2
ENSG00000267287,ENSG00000267287,,2
ENSG00000281942,ENSG00000267287,,2
ENSG00000267344,ENSG00000267344,,3
ENSG00000281898,ENSG00000267344,,3
ENSG00000281982,ENSG00000267344,,3
ENSG00000267596,ENSG00000267596,CCL15,2
ENSG00000275528,ENSG00000267596,CCL15,2
ENSG00000267838,ENSG00000267838,,2
ENSG00000275797,ENSG00000267838,,2
ENSG00000267872,ENSG00000267872,,2
ENSG00000279902,ENSG00000267872,,2
ENSG00000268034,ENSG00000268034,TPM3P5,2
ENSG00000276944,ENSG00000268034,TPM3P5,2
ENSG00000268079,ENSG00000268079,BNIP3P30,2
ENSG00000279350,ENSG00000268079,BNIP3P30,2
ENSG00000268116,ENSG00000268116,,2
ENSG00000279577,ENSG00000268116,,2
ENSG00000268117,ENSG00000268117,VN1R84P,2
ENSG00000280218,ENSG00000268117,VN1R84P,2
ENSG00000268140,ENSG00000268140,PCGF7P,2
ENSG00000275641,ENSG00000268140,PCGF7P,2
ENSG00000268184,ENSG00000268184,,2
ENSG00000280271,ENSG00000268184,,2
ENSG00000268295,ENSG00000268295,POLR3GP1,2
ENSG00000281924,ENSG00000268295,POLR3GP1,2
ENSG00000268416,ENSG00000268416,,2
ENSG00000280030,ENSG00000268416,,2
ENSG00000268439,ENSG00000268439,EMG1,2
ENSG00000290146,ENSG00000268439,EMG1,2
ENSG00000268535,ENSG00000268535,MTDHP4,2
ENSG00000279280,ENSG00000268535,MTDHP4,2
ENSG00000268582,ENSG00000268582,,2
ENSG00000281424,ENSG00000268582,,2
ENSG00000268595,ENSG00000268595,,2
ENSG00000269072,ENSG00000268595,,2
ENSG00000268597,ENSG00000268597,,2
ENSG00000279731,ENSG00000268597,,2
ENSG00000268997,ENSG00000268997,DNAJC19P3,2
ENSG00000281659,ENSG00000268997,DNAJC19P3,2
ENSG00000269012,ENSG00000269012,KRT18P40,2
ENSG00000277976,ENSG00000269012,KRT18P40,2
ENSG00000269040,ENSG00000269040,BNIP3P24,2
ENSG00000280428,ENSG00000269040,BNIP3P24,2
ENSG00000269069,ENSG00000269069,,2
ENSG00000281233,ENSG00000269069,,2
ENSG00000269266,ENSG00000269266,DNAJC19P2,2
ENSG00000281505,ENSG00000269266,DNAJC19P2,2
ENSG00000269296,ENSG00000269296,,2
ENSG00000280797,ENSG00000269296,,2
ENSG00000269345,ENSG00000269345,VN1R85P,2
ENSG00000280210,ENSG00000269345,VN1R85P,2
ENSG00000269354,ENSG00000269354,,2
ENSG00000280545,ENSG00000269354,,2
ENSG00000269575,ENSG00000269575,MTDHP5,2
ENSG00000279661,ENSG00000269575,MTDHP5,2
ENSG00000269749,ENSG00000269749,,2
ENSG00000281009,ENSG00000269749,,2
ENSG00000269800,ENSG00000269800,PLEKHA3P1,2
ENSG00000274857,ENSG00000269800,PLEKHA3P1,2
ENSG00000269873,ENSG00000269873,,2
ENSG00000274045,ENSG00000269873,,2
ENSG00000269930,ENSG00000269930,,2
ENSG00000282670,ENSG00000269930,,2
ENSG00000269974,ENSG00000269974,AC091057.3,2
ENSG00000282442,ENSG00000269974,AC091057.3,2
ENSG00000270016,ENSG00000270016,,2
ENSG00000282207,ENSG00000270016,,2
ENSG00000270024,ENSG00000270024,C8orf44-SGK3,2
ENSG00000288602,ENSG00000270024,C8orf44-SGK3,2
ENSG00000270083,ENSG00000270083,,4
ENSG00000280750,ENSG00000270083,,4
ENSG00000281542,ENSG00000270083,,4
ENSG00000281750,ENSG00000270083,,4
ENSG00000270185,ENSG00000270185,IGHD1OR15-1B,2
ENSG00000271336,ENSG00000270185,IGHD1OR15-1B,2
ENSG00000270187,ENSG00000270187,IGKV1OR2-11,2
ENSG00000271351,ENSG00000270187,IGKV1OR2-11,2
ENSG00000270191,ENSG00000270191,BNIP3P31,2
ENSG00000279984,ENSG00000270191,BNIP3P31,2
ENSG00000270251,ENSG00000270251,,5
ENSG00000270646,ENSG00000270251,,5
ENSG00000270678,ENSG00000270251,,5
ENSG00000270736,ENSG00000270251,,5
ENSG00000270771,ENSG00000270251,,5
ENSG00000270356,ENSG00000270356,IGHV1OR15-4,2
ENSG00000280655,ENSG00000270356,IGHV1OR15-4,2
ENSG00000270371,ENSG00000270371,ATP6V1G1P1,2
ENSG00000282819,ENSG00000270371,ATP6V1G1P1,2
ENSG00000270379,ENSG00000270379,HEATR9,2
ENSG00000276986,ENSG00000270379,HEATR9,2
ENSG00000270395,ENSG00000270395,MREGP1,2
ENSG00000282329,ENSG00000270395,MREGP1,2
ENSG00000270450,ENSG00000270450,IGKV2OR2-7,2
ENSG00000271015,ENSG00000270450,IGKV2OR2-7,2
ENSG00000270451,ENSG00000270451,IGHD4OR15-4B,2
ENSG00000271317,ENSG00000270451,IGHD4OR15-4B,2
ENSG00000270505,ENSG00000270505,IGHV1OR15-1,2
ENSG00000281179,ENSG00000270505,IGHV1OR15-1,2
ENSG00000270550,ENSG00000270550,IGHV3-30,2
ENSG00000282777,ENSG00000270550,IGHV3-30,2
ENSG00000270601,ENSG00000270601,PRAMEF5,2
ENSG00000276420,ENSG00000270601,PRAMEF5,2
ENSG00000241053,ENSG00000270604,HCG17,3
ENSG00000244695,ENSG00000270604,HCG17,3
ENSG00000270604,ENSG00000270604,HCG17,3
ENSG00000270734,ENSG00000270734,,2
ENSG00000282247,ENSG00000270734,,2
ENSG00000270766,ENSG00000270766,,2
ENSG00000282391,ENSG00000270766,,2
ENSG00000270824,ENSG00000270824,IGHD5OR15-5B,2
ENSG00000270961,ENSG00000270824,IGHD5OR15-5B,2
ENSG00000270829,ENSG00000270829,,2
ENSG00000282384,ENSG00000270829,,2
ENSG00000270857,ENSG00000270857,,2
ENSG00000281874,ENSG00000270857,,2
ENSG00000270871,ENSG00000270871,,2
ENSG00000282202,ENSG00000270871,,2
ENSG00000270894,ENSG00000270894,,2
ENSG00000282083,ENSG00000270894,,2
ENSG00000270936,ENSG00000270936,BPNT2P1,2
ENSG00000280937,ENSG00000270936,BPNT2P1,2
ENSG00000270988,ENSG00000270988,,2
ENSG00000282260,ENSG00000270988,,2
ENSG00000270999,ENSG00000270999,IGKV1OR2-118,2
ENSG00000281668,ENSG00000270999,IGKV1OR2-118,2
ENSG00000271013,ENSG00000271013,LRRC37A9P,2
ENSG00000282486,ENSG00000271013,LRRC37A9P,2
ENSG00000271041,ENSG00000271041,,2
ENSG00000271154,ENSG00000271041,,2
ENSG00000271045,ENSG00000271045,NDUFB9P1,2
ENSG00000279830,ENSG00000271045,NDUFB9P1,2
ENSG00000271201,ENSG00000271201,,2
ENSG00000281928,ENSG00000271201,,2
ENSG00000271211,ENSG00000271211,,2
ENSG00000271502,ENSG00000271211,,2
ENSG00000271234,ENSG00000271234,,2
ENSG00000281761,ENSG00000271234,,2
ENSG00000271268,ENSG00000271268,,2
ENSG00000282115,ENSG00000271268,,2
ENSG00000271370,ENSG00000271370,,2
ENSG00000281168,ENSG00000271370,,2
ENSG00000271394,ENSG00000271394,7SK,2
ENSG00000274262,ENSG00000271394,7SK,2
ENSG00000271567,ENSG00000271567,PPIAL4E,2
ENSG00000279782,ENSG00000271567,PPIAL4E,2
ENSG00000271662,ENSG00000271662,PPP4R2P6,8
ENSG00000280506,ENSG00000271662,PPP4R2P6,8
ENSG00000280865,ENSG00000271662,PPP4R2P6,8
ENSG00000281562,ENSG00000271662,PPP4R2P6,8
ENSG00000281583,ENSG00000271662,PPP4R2P6,8
ENSG00000281743,ENSG00000271662,PPP4R2P6,8
ENSG00000281798,ENSG00000271662,PPP4R2P6,8
ENSG00000281901,ENSG00000271662,PPP4R2P6,8
ENSG00000271751,ENSG00000271751,,2
ENSG00000281163,ENSG00000271751,,2
ENSG00000272077,ENSG00000272077,,2
ENSG00000281102,ENSG00000272077,,2
ENSG00000272316,ENSG00000272316,,2
ENSG00000290555,ENSG00000272316,,2
ENSG00000272347,ENSG00000272347,,2
ENSG00000281521,ENSG00000272347,,2
ENSG00000272351,ENSG00000272351,RNA5SP506,2
ENSG00000285776,ENSG00000272351,RNA5SP506,2
ENSG00000272566,ENSG00000272566,,4
ENSG00000280590,ENSG00000272566,,4
ENSG00000280853,ENSG00000272566,,4
ENSG00000281916,ENSG00000272566,,4
ENSG00000272681,ENSG00000272681,FAM223B,2
ENSG00000279245,ENSG00000272681,FAM223B,2
ENSG00000272712,ENSG00000272712,TAS2R8,2
ENSG00000277316,ENSG00000272712,TAS2R8,2
ENSG00000272748,ENSG00000272748,,2
ENSG00000281256,ENSG00000272748,,2
ENSG00000272765,ENSG00000272765,NDUFA6,3
ENSG00000273397,ENSG00000272765,NDUFA6,3
ENSG00000277365,ENSG00000272765,NDUFA6,3
ENSG00000272787,ENSG00000272787,,2
ENSG00000281400,ENSG00000272787,,2
ENSG00000272803,ENSG00000272803,PRH2,2
ENSG00000275679,ENSG00000272803,PRH2,2
ENSG00000272805,ENSG00000272805,TAS2R10,2
ENSG00000277238,ENSG00000272805,TAS2R10,2
ENSG00000272835,ENSG00000272835,SMDT1,3
ENSG00000272901,ENSG00000272835,SMDT1,3
ENSG00000274112,ENSG00000272835,SMDT1,3
ENSG00000273086,ENSG00000273086,TAS2R9,2
ENSG00000273713,ENSG00000273086,TAS2R9,2
ENSG00000273203,ENSG00000273203,,2
ENSG00000290931,ENSG00000273203,,2
ENSG00000273295,ENSG00000273295,,2
ENSG00000281582,ENSG00000273295,,2
ENSG00000273496,ENSG00000273496,AC011841.1,2
ENSG00000278198,ENSG00000273496,AC011841.1,2
ENSG00000273498,ENSG00000273498,KIR2DL4,6
ENSG00000274193,ENSG00000273498,KIR2DL4,6
ENSG00000275732,ENSG00000273498,KIR2DL4,6
ENSG00000276979,ENSG00000273498,KIR2DL4,6
ENSG00000277355,ENSG00000273498,KIR2DL4,6
ENSG00000278201,ENSG00000273498,KIR2DL4,6
ENSG00000273506,ENSG00000273506,NCR1,6
ENSG00000273916,ENSG00000273506,NCR1,6
ENSG00000274053,ENSG00000273506,NCR1,6
ENSG00000275822,ENSG00000273506,NCR1,6
ENSG00000277629,ENSG00000273506,NCR1,6
ENSG00000277824,ENSG00000273506,NCR1,6
ENSG00000273508,ENSG00000273508,OR2T1,2
ENSG00000275244,ENSG00000273508,OR2T1,2
ENSG00000273511,ENSG00000273511,AC012314.1,9
ENSG00000274703,ENSG00000273511,AC012314.1,9
ENSG00000275551,ENSG00000273511,AC012314.1,9
ENSG00000275644,ENSG00000273511,AC012314.1,9
ENSG00000275736,ENSG00000273511,AC012314.1,9
ENSG00000276982,ENSG00000273511,AC012314.1,9
ENSG00000277088,ENSG00000273511,AC012314.1,9
ENSG00000278378,ENSG00000273511,AC012314.1,9
ENSG00000278533,ENSG00000273511,AC012314.1,9
ENSG00000273517,ENSG00000273517,KIR2DS1,2
ENSG00000275421,ENSG00000273517,KIR2DS1,2
ENSG00000273522,ENSG00000273522,KIR2DP1,5
ENSG00000274851,ENSG00000273522,KIR2DP1,5
ENSG00000275815,ENSG00000273522,KIR2DP1,5
ENSG00000276503,ENSG00000273522,KIR2DP1,5
ENSG00000276970,ENSG00000273522,KIR2DP1,5
ENSG00000273546,ENSG00000273546,LILRP1,14
ENSG00000273670,ENSG00000273546,LILRP1,14
ENSG00000273881,ENSG00000273546,LILRP1,14
ENSG00000274271,ENSG00000273546,LILRP1,14
ENSG00000274339,ENSG00000273546,LILRP1,14
ENSG00000274545,ENSG00000273546,LILRP1,14
ENSG00000275112,ENSG00000273546,LILRP1,14
ENSG00000276001,ENSG00000273546,LILRP1,14
ENSG00000276307,ENSG00000273546,LILRP1,14
ENSG00000277240,ENSG00000273546,LILRP1,14
ENSG00000277570,ENSG00000273546,LILRP1,14
ENSG00000277894,ENSG00000273546,LILRP1,14
ENSG00000277921,ENSG00000273546,LILRP1,14
ENSG00000278325,ENSG00000273546,LILRP1,14
ENSG00000273547,ENSG00000273547,OR4F16,4
ENSG00000278566,ENSG00000273547,OR4F16,4
ENSG00000284662,ENSG00000273547,OR4F16,4
ENSG00000284733,ENSG00000273547,OR4F16,4
ENSG00000273592,ENSG00000273592,LENG4,2
ENSG00000276935,ENSG00000273592,LENG4,2
ENSG00000273611,ENSG00000273611,ZNHIT3,2
ENSG00000278574,ENSG00000273611,ZNHIT3,2
ENSG00000273613,ENSG00000273613,MIR6511A4,4
ENSG00000275259,ENSG00000273613,MIR6511A4,4
ENSG00000276311,ENSG00000273613,MIR6511A4,4
ENSG00000278221,ENSG00000273613,MIR6511A4,4
ENSG00000273642,ENSG00000273642,NDUFA3,8
ENSG00000274359,ENSG00000273642,NDUFA3,8
ENSG00000275605,ENSG00000273642,NDUFA3,8
ENSG00000275724,ENSG00000273642,NDUFA3,8
ENSG00000276220,ENSG00000273642,NDUFA3,8
ENSG00000276766,ENSG00000273642,NDUFA3,8
ENSG00000277722,ENSG00000273642,NDUFA3,8
ENSG00000278365,ENSG00000273642,NDUFA3,8
ENSG00000273644,ENSG00000273644,,2
ENSG00000282333,ENSG00000273644,,2
ENSG00000273661,ENSG00000273661,KIR2DL2,4
ENSG00000275960,ENSG00000273661,KIR2DL2,4
ENSG00000277251,ENSG00000273661,KIR2DL2,4
ENSG00000277725,ENSG00000273661,KIR2DL2,4
ENSG00000273676,ENSG00000273676,RP11-144A16.3,2
ENSG00000274516,ENSG00000273676,RP11-144A16.3,2
ENSG00000273709,ENSG00000273709,U2,10
ENSG00000274062,ENSG00000273709,U2,10
ENSG00000274432,ENSG00000273709,U2,10
ENSG00000274862,ENSG00000273709,U2,10
ENSG00000275219,ENSG00000273709,U2,10
ENSG00000275616,ENSG00000273709,U2,10
ENSG00000276596,ENSG00000273709,U2,10
ENSG00000277903,ENSG00000273709,U2,10
ENSG00000278048,ENSG00000273709,U2,10
ENSG00000278591,ENSG00000273709,U2,10
ENSG00000273717,ENSG00000273717,RN7SL343P,3
ENSG00000276522,ENSG00000273717,RN7SL343P,3
ENSG00000278825,ENSG00000273717,RN7SL343P,3
ENSG00000273722,ENSG00000273722,TMC4,7
ENSG00000274873,ENSG00000273722,TMC4,7
ENSG00000274905,ENSG00000273722,TMC4,7
ENSG00000276260,ENSG00000273722,TMC4,7
ENSG00000277667,ENSG00000273722,TMC4,7
ENSG00000277996,ENSG00000273722,TMC4,7
ENSG00000278363,ENSG00000273722,TMC4,7
ENSG00000273755,ENSG00000273755,LILRP2,2
ENSG00000278288,ENSG00000273755,LILRP2,2
ENSG00000273794,ENSG00000273794,KIR2DL1,2
ENSG00000278495,ENSG00000273794,KIR2DL1,2
ENSG00000273804,ENSG00000273804,,3
ENSG00000277458,ENSG00000273804,,3
ENSG00000277920,ENSG00000273804,,3
ENSG00000273660,ENSG00000273818,RN7SL673P,5
ENSG00000273818,ENSG00000273818,RN7SL673P,5
ENSG00000275257,ENSG00000273818,RN7SL673P,5
ENSG00000276120,ENSG00000273818,RN7SL673P,5
ENSG00000277637,ENSG00000273818,RN7SL673P,5
ENSG00000273833,ENSG00000273833,TFPT,9
ENSG00000274073,ENSG00000273833,TFPT,9
ENSG00000275086,ENSG00000273833,TFPT,9
ENSG00000276022,ENSG00000273833,TFPT,9
ENSG00000276263,ENSG00000273833,TFPT,9
ENSG00000276296,ENSG00000273833,TFPT,9
ENSG00000276323,ENSG00000273833,TFPT,9
ENSG00000276504,ENSG00000273833,TFPT,9
ENSG00000278161,ENSG00000273833,TFPT,9
ENSG00000273839,ENSG00000273839,Metazoa_SRP,2
ENSG00000274122,ENSG00000273839,Metazoa_SRP,2
ENSG00000273874,ENSG00000273874,MIR6859-2,4
ENSG00000275449,ENSG00000273874,MIR6859-2,4
ENSG00000278267,ENSG00000273874,MIR6859-2,4
ENSG00000278739,ENSG00000273874,MIR6859-2,4
ENSG00000273875,ENSG00000273875,AC012314.3,8
ENSG00000274889,ENSG00000273875,AC012314.3,8
ENSG00000275123,ENSG00000273875,AC012314.3,8
ENSG00000275384,ENSG00000273875,AC012314.3,8
ENSG00000275806,ENSG00000273875,AC012314.3,8
ENSG00000276145,ENSG00000273875,AC012314.3,8
ENSG00000276604,ENSG00000273875,AC012314.3,8
ENSG00000277178,ENSG00000273875,AC012314.3,8
ENSG00000273884,ENSG00000273884,LILRA3,4
ENSG00000275841,ENSG00000273884,LILRA3,4
ENSG00000276175,ENSG00000273884,LILRA3,4
ENSG00000278046,ENSG00000273884,LILRA3,4
ENSG00000273894,ENSG00000273894,SLC20A1P2,2
ENSG00000282659,ENSG00000273894,SLC20A1P2,2
ENSG00000273896,ENSG00000273896,TSEN34,6
ENSG00000274078,ENSG00000273896,TSEN34,6
ENSG00000274672,ENSG00000273896,TSEN34,6
ENSG00000274796,ENSG00000273896,TSEN34,6
ENSG00000275165,ENSG00000273896,TSEN34,6
ENSG00000278712,ENSG00000273896,TSEN34,6
ENSG00000273940,ENSG00000273940,RN7SL722P,2
ENSG00000276562,ENSG00000273940,RN7SL722P,2
ENSG00000273943,ENSG00000273943,CNOT3,8
ENSG00000274176,ENSG00000273943,CNOT3,8
ENSG00000274616,ENSG00000273943,CNOT3,8
ENSG00000274941,ENSG00000273943,CNOT3,8
ENSG00000275979,ENSG00000273943,CNOT3,8
ENSG00000276082,ENSG00000273943,CNOT3,8
ENSG00000277114,ENSG00000273943,CNOT3,8
ENSG00000277615,ENSG00000273943,CNOT3,8
ENSG00000273944,ENSG00000273944,RDH13,8
ENSG00000274418,ENSG00000273944,RDH13,8
ENSG00000274504,ENSG00000273944,RDH13,8
ENSG00000275474,ENSG00000273944,RDH13,8
ENSG00000276341,ENSG00000273944,RDH13,8
ENSG00000276826,ENSG00000273944,RDH13,8
ENSG00000278149,ENSG00000273944,RDH13,8
ENSG00000278284,ENSG00000273944,RDH13,8
ENSG00000273953,ENSG00000273953,OR10A3,2
ENSG00000281680,ENSG00000273953,OR10A3,2
ENSG00000273962,ENSG00000273962,IGKV2-40,2
ENSG00000282182,ENSG00000273962,IGKV2-40,2
ENSG00000273965,ENSG00000273965,,2
ENSG00000282790,ENSG00000273965,,2
ENSG00000273966,ENSG00000273966,,2
ENSG00000278391,ENSG00000273966,,2
ENSG00000273981,ENSG00000273981,RN7SL106P,7
ENSG00000274040,ENSG00000273981,RN7SL106P,7
ENSG00000276767,ENSG00000273981,RN7SL106P,7
ENSG00000276891,ENSG00000273981,RN7SL106P,7
ENSG00000276955,ENSG00000273981,RN7SL106P,7
ENSG00000277046,ENSG00000273981,RN7SL106P,7
ENSG00000278003,ENSG00000273981,RN7SL106P,7
ENSG00000273984,ENSG00000273984,MUC4,2
ENSG00000278303,ENSG00000273984,MUC4,2
ENSG00000273991,ENSG00000273991,LILRB5,2
ENSG00000277414,ENSG00000273991,LILRB5,2
ENSG00000274005,ENSG00000274005,RPS9,6
ENSG00000274626,ENSG00000274005,RPS9,6
ENSG00000275323,ENSG00000274005,RPS9,6
ENSG00000277079,ENSG00000274005,RPS9,6
ENSG00000277359,ENSG00000274005,RPS9,6
ENSG00000278081,ENSG00000274005,RPS9,6
ENSG00000274046,ENSG00000274046,Y_RNA,6
ENSG00000274484,ENSG00000274046,Y_RNA,6
ENSG00000274790,ENSG00000274046,Y_RNA,6
ENSG00000276546,ENSG00000274046,Y_RNA,6
ENSG00000277428,ENSG00000274046,Y_RNA,6
ENSG00000277777,ENSG00000274046,Y_RNA,6
ENSG00000274060,ENSG00000274060,MIR6724-2,4
ENSG00000275692,ENSG00000274060,MIR6724-2,4
ENSG00000275950,ENSG00000274060,MIR6724-2,4
ENSG00000277379,ENSG00000274060,MIR6724-2,4
ENSG00000274063,ENSG00000274063,AL662852.1,6
ENSG00000274733,ENSG00000274063,AL662852.1,6
ENSG00000275606,ENSG00000274063,AL662852.1,6
ENSG00000277403,ENSG00000274063,AL662852.1,6
ENSG00000278450,ENSG00000274063,AL662852.1,6
ENSG00000278714,ENSG00000274063,AL662852.1,6
ENSG00000274076,ENSG00000274076,RN7SL539P,3
ENSG00000274424,ENSG00000274076,RN7SL539P,3
ENSG00000277464,ENSG00000274076,RN7SL539P,3
ENSG00000274099,ENSG00000274099,ABCB10P1,3
ENSG00000280461,ENSG00000274099,ABCB10P1,3
ENSG00000281173,ENSG00000274099,ABCB10P1,3
ENSG00000274101,ENSG00000274101,XXbac-BCX360G3.2,3
ENSG00000276906,ENSG00000274101,XXbac-BCX360G3.2,3
ENSG00000278031,ENSG00000274101,XXbac-BCX360G3.2,3
ENSG00000274108,ENSG00000274108,KIR2DL3,2
ENSG00000276459,ENSG00000274108,KIR2DL3,2
ENSG00000274113,ENSG00000274113,LILRA5,2
ENSG00000274914,ENSG00000274113,LILRA5,2
ENSG00000274133,ENSG00000274133,,2
ENSG00000281999,ENSG00000274133,,2
ENSG00000274164,ENSG00000274164,RNA5SP439,2
ENSG00000277395,ENSG00000274164,RNA5SP439,2
ENSG00000274172,ENSG00000274172,MIR8071-1,2
ENSG00000277030,ENSG00000274172,MIR8071-1,2
ENSG00000274178,ENSG00000274178,PRAMEF28P,2
ENSG00000282791,ENSG00000274178,PRAMEF28P,2
ENSG00000274186,ENSG00000274186,RN7SL248P,2
ENSG00000276544,ENSG00000274186,RN7SL248P,2
ENSG00000274189,ENSG00000274189,KIR2DL4,2
ENSG00000274945,ENSG00000274189,KIR2DL4,2
ENSG00000274194,ENSG00000274194,AC012314.4,6
ENSG00000277025,ENSG00000274194,AC012314.4,6
ENSG00000277733,ENSG00000274194,AC012314.4,6
ENSG00000277923,ENSG00000274194,AC012314.4,6
ENSG00000278322,ENSG00000274194,AC012314.4,6
ENSG00000278519,ENSG00000274194,AC012314.4,6
ENSG00000274202,ENSG00000274202,U2,2
ENSG00000276711,ENSG00000274202,U2,2
ENSG00000274232,ENSG00000274232,KIR2DL4,3
ENSG00000275237,ENSG00000274232,KIR2DL4,3
ENSG00000275699,ENSG00000274232,KIR2DL4,3
ENSG00000274234,ENSG00000274234,RN7SL818P,2
ENSG00000278242,ENSG00000274234,RN7SL818P,2
ENSG00000274283,ENSG00000274283,KIR3DS1,5
ENSG00000274465,ENSG00000274283,KIR3DS1,5
ENSG00000275037,ENSG00000274283,KIR3DS1,5
ENSG00000275608,ENSG00000274283,KIR3DS1,5
ENSG00000276498,ENSG00000274283,KIR3DS1,5
ENSG00000274305,ENSG00000274305,LENG8,2
ENSG00000276681,ENSG00000274305,LENG8,2
ENSG00000274308,ENSG00000274308,,2
ENSG00000282532,ENSG00000274308,,2
ENSG00000274323,ENSG00000274323,U6,4
ENSG00000275299,ENSG00000274323,U6,4
ENSG00000275752,ENSG00000274323,U6,4
ENSG00000275889,ENSG00000274323,U6,4
ENSG00000274350,ENSG00000274350,RN7SL853P,4
ENSG00000275992,ENSG00000274350,RN7SL853P,4
ENSG00000277295,ENSG00000274350,RN7SL853P,4
ENSG00000278604,ENSG00000274350,RN7SL853P,4
ENSG00000274394,ENSG00000274394,KIR3DL3,4
ENSG00000274511,ENSG00000274394,KIR3DL3,4
ENSG00000275513,ENSG00000274394,KIR3DL3,4
ENSG00000277552,ENSG00000274394,KIR3DL3,4
ENSG00000274410,ENSG00000274410,KIR2DL3,11
ENSG00000274830,ENSG00000274410,KIR2DL3,11
ENSG00000274952,ENSG00000274410,KIR2DL3,11
ENSG00000275623,ENSG00000274410,KIR2DL3,11
ENSG00000275658,ENSG00000274410,KIR2DL3,11
ENSG00000276218,ENSG00000274410,KIR2DL3,11
ENSG00000276468,ENSG00000274410,KIR2DL3,11
ENSG00000276590,ENSG00000274410,KIR2DL3,11
ENSG00000277317,ENSG00000274410,KIR2DL3,11
ENSG00000277484,ENSG00000274410,KIR2DL3,11
ENSG00000277554,ENSG00000274410,KIR2DL3,11
