Symbol,gyn_minus_skcm_log10
FMC1-LUC7L2,-0.029370856101308185
INSYN2B,-0.029386506441503816
EIF6,-0.02941069267947194
HCN1,-0.029414761487244825
SUZ12,-0.029419444634253278
RPL23A,-0.029455877415725418
DIXDC1,-0.0294719543516041
DKC1,-0.029476842402705428
TRAV1-1,-0.029477371285563166
MYT1,-0.029487274151472398
ZER1,-0.029562951582439156
MBTPS1,-0.02957909895986055
ZYX,-0.029583675705231016
CIMAP1D,-0.029596351016216316
ABHD17AP1,-0.029613495285943606
MID1,-0.029616750225450295
PTPRR,-0.02966570688262761
LEMD3,-0.02967836804573032
EIF3F,-0.02970165057028984
COPB1,-0.029726757669065407
FBXL12,-0.029734490821656356
TRAV8-4,-0.029759775528148097
FOXP2,-0.02976956582644904
ZBTB1,-0.02979502905189202
DYNC1I2P1,-0.02987264126823963
NIFK-AS1,-0.029879958868111567
DNAJC7,-0.029943259729976024
CACNA2D4,-0.029957152193593906
MTM1,-0.029984653710002585
GINS4,-0.0299973098612224
MTCP1,-0.030022135525297644
SDHB,-0.030070058401815647
CREM,-0.030078279784089945
ANKRD27,-0.030089210052388626
ANXA2P1,-0.030129993035835606
TNKS2,-0.03013135603276984
CTTNBP2,-0.03015040308521466
PRR33,-0.030160201677923285
CTDSP1,-0.030220243988403173
EDEM3,-0.030226647183382305
TRAV8-3,-0.030229378370523266
RAPGEF4,-0.03023041059918591
MOG,-0.030231081809828066
RRN3P2,-0.030233516360416157
YBX1P1,-0.030235040172681416
ANXA13,-0.03027789635637239
HSPA8P1,-0.030288914158156613
SON,-0.030351188459118994
SMARCA2,-0.030357712608197085
BNIP1,-0.030360033763678906
ATP6V1G2,-0.030436491371673147
E2F2,-0.0304370138726211
HTRA4,-0.030446495719035745
AKIRIN1,-0.030455819475594614
PDGFD,-0.03049663173866901
ZNF846,-0.03049693359161698
YWHABP2,-0.0305444070869828
TTC9B,-0.030553407280177684
CD200R1,-0.030574872376211842
TRBV30,-0.0305781158784863
NUDT12,-0.030607961102630976
IKZF3,-0.03061597897874052
HSD17B10,-0.030643073603184412
SNX18P13,-0.030643432537912164
ZNF200,-0.03064446565720491
MRPL27,-0.030671112146370527
CTSC,-0.030694997404756563
MIF4GD,-0.030722915342719537
COA1,-0.030739340842434792
CLEC4A,-0.030787233205936793
NLN,-0.030807550490016045
TUBA1A,-0.030815326155627876
SETD1B,-0.03083232613737974
DSCR8,-0.030843727682098483
PHF21A,-0.030861256142594717
SPOP,-0.03086979443760618
KLF17,-0.030874555833129574
MTHFSD,-0.03090558464945603
VN1R108P,-0.03096201392547776
SLC26A4-AS1,-0.030967955906243363
TRAV36DV7,-0.031005915917888524
RPL34-DT,-0.03104079944243303
MMP24OS,-0.031046437024638607
FAM120A,-0.031050082884587882
MARCO,-0.03106177745418448
LRRC45,-0.031086590862302144
MYBPHL,-0.031128168536519653
KLHL2,-0.031152537634159705
FFAR3,-0.031161192601015086
PSMD9,-0.031161813248529846
TRIM37,-0.031175609774412916
SAMSN1,-0.031189195911100698
FAM174B,-0.031193734284421515
TRAV26-1,-0.03123743503503798
ULBP2,-0.031247420556790168
FKBP8,-0.031260612828664325
SLC25A18,-0.031271151708212444
PPP2CB,-0.03130271950106889
TRIM27,-0.031362208297221805
HSP90AA6P,-0.03139186241834928
TPD52L2,-0.03141682653125111
TMEM218,-0.031430674765351885
MFSD2B,-0.0314967992155987
TMEM163,-0.03150561120645273
CDC42P1,-0.031560009401408
OTUD7A,-0.03157895160431355
ALDH16A1,-0.03158530285753769
TUT1,-0.031591995762999314
SUCNR1,-0.03161130343032886
WWC2-AS2,-0.031616239851857145
RNPEP,-0.031629899734042954
CEBPB-AS1,-0.03165917102524088
FAM106A,-0.03166844889482854
HAUS1,-0.03167097301698307
ZNF721,-0.031672722496431716
SLC25A5-AS1,-0.03167391008292275
CCDC174,-0.03169978123704986
GAP43,-0.03171462721905357
PRPF4,-0.031729947994805
F5,-0.031733894565346615
DCTN1,-0.031757581870766716
RN7SL608P,-0.03178624182279438
MINCR,-0.03184422510858664
GNB2,-0.03184849202625584
SIN3B,-0.03185221248631276
ZNF34,-0.03188075240962207
GAPDHP72,-0.0319232268878126
HEXA-AS1,-0.031948447993592935
ITGBL1,-0.031956068898815804
PQBP1,-0.032017827564125634
FBXO6,-0.03202097162929429
PSMA3-AS1,-0.03203988074611197
IRAG2,-0.03205517998291779
ADGRD1,-0.032057572940490886
ZNF740,-0.03206090757307811
SCAMP1-AS1,-0.032064832088509854
IK,-0.03211498028204707
CASQ2,-0.032119132467015546
LINC00278,-0.032140693316771655
STAG1,-0.03216479561659602
DTX3,-0.03217657423132336
TXNDC11,-0.03219563550316762
CYP27B1,-0.032201765838674956
KIFC1,-0.03220707171146642
TGFB3,-0.03225250384697831
BMS1P20,-0.03225550713099257
RPL7P21,-0.03226744651872064
GTF2H4,-0.03230541294401568
CENPQ,-0.03231748347322638
TCEANC2,-0.03235016340907093
MAML2,-0.032392728696290285
UXT-AS1,-0.0324313839677462
CDK11A,-0.03248190202376433
SOX7,-0.03250864620487476
DNAJB2,-0.03257724416948671
TRIP11,-0.03259428006129994
DNAAF4-CCPG1,-0.03262501354908874
CYTIP,-0.032664325636933556
ARHGAP11A,-0.032665131989155216
NR0B1,-0.03267166304270408
STMN1,-0.03271361026265307
TOPBP1,-0.03277140724173466
ZNF619,-0.03280229490466913
EPS15L1,-0.032805676700047526
SCYL2,-0.032824559444774026
NME2P1,-0.03286126541966952
ZNF768,-0.03287994187639298
MAPK8IP3,-0.032885404302930965
ATG4A,-0.03289850143859918
NAF1,-0.032934142900685304
AIFM3,-0.03296108513047463
EEF2K,-0.03303172312292535
SMS,-0.03303412501545533
PPM1E,-0.03304533981368585
PAK1IP1,-0.03305946522947645
PRDM2,-0.03312326395874021
IRAK3,-0.03316195140376524
SOBP,-0.033169424479036314
SRA1,-0.03317851784663728
GNL3LP1,-0.03321526010225395
GTF2H2,-0.03326405765040408
CYP27C1,-0.033291613222362904
MIR3179-1,-0.03332806123583312
PCDHGC5,-0.03333415237306628
INTS7,-0.03334141074421826
SERF2,-0.03335369622809958
CLDN14,-0.033358553163437554
LINC00221,-0.03336182389522844
SUSD1,-0.03340235811717407
TM9SF4,-0.03344059216937545
PILRA,-0.033449675408991464
NBPF6,-0.03346046741877165
SIGLEC12,-0.03346378172048474
PRPF8,-0.03348843954865366
ENTPD7,-0.03349630133762327
ZNF830,-0.03349931414229901
FAM184B,-0.03350518982626154
PSMD1,-0.03350594422311404
TRAV8-2,-0.0335090049700239
TPMTP1,-0.033531215599999525
CNTRL,-0.03354217426285766
DDX41,-0.0335707672759844
ZSWIM8,-0.03361449590610399
CEND1,-0.033621994631331836
CD1C,-0.033631084497901864
PTP4A2,-0.033636079034569555
LAMTOR1,-0.033644790728093454
CHST2,-0.03366043425714471
PMS2P2,-0.03368043772141173
STRN3,-0.03368525955610968
COPZ1,-0.033691636482727993
LLPH-DT,-0.033697775748385284
LINC01194,-0.0337059551952142
SLC35G2,-0.03373156668476762
ZNF385A,-0.03373760253626301
PRPSAP1,-0.03374276145705979
ANKHD1,-0.033751719781351275
RN7SL23P,-0.0337839611581264
LITATS1,-0.03381116687750263
PITPNM2,-0.033823104901162804
SLC6A16,-0.0339238479814738
ZFR,-0.033924155115055754
NTRK1,-0.0339430786687374
PEX5L,-0.03395522421791801
SNX18P1Y,-0.033974316954806294
EMC10,-0.033996774963569454
MRPL53,-0.034012004512310234
IDI1,-0.034018237772464266
TMED7,-0.03407819378052035
SUGT1P1,-0.03408755763806394
TSSK6,-0.034089004779656595
SHPRH,-0.034094897372461686
DRG1,-0.03410072499482597
H2AC12,-0.03410435503473615
RPH3A,-0.0341234364132464
IGHV3-53,-0.03418549325880879
FASTKD3,-0.034190141921556894
MARK1,-0.03420003548591316
RAD1,-0.034201700505267274
PEF1,-0.03423549739224585
SGO1-AS1,-0.034261618066321914
TMEM237,-0.03427974666597966
SMIM1,-0.03428919638597139
HSPA8P4,-0.03430663314451208
SMARCE1,-0.03431905951424863
KLHDC4,-0.03434494435562585
THEMIS2,-0.034354498176878634
TTPA,-0.03436577351401513
ZNF284,-0.03440133059352812
LDHAP5,-0.0344562316851502
ARF6,-0.03446933636863414
NACA2,-0.03447022120078874
ARID5B,-0.03447888895920026
CCNE2,-0.03448425881159256
CHMP4A,-0.03456217773154413
DHX15,-0.034587422755806285
ZMYM3,-0.03459652395603663
DBF4,-0.03461946034551011
CRBN,-0.03462018889651142
DPYS,-0.0346281640131542
NCR1,-0.0346288293408264
FAM133A,-0.03464819734305781
LRRC63,-0.034678651884069704
TDRD9,-0.034694836212548624
FLJ36000,-0.03470464195696095
CCDC141,-0.03472026452997994
TONSL,-0.034744766588378884
ZNF597,-0.03476862732617614
STT3B,-0.034771913156332435
KLRC3,-0.03479721791485552
PNLIPRP3,-0.0348409402558266
TYW1B,-0.03484861141616913
PAIP2,-0.03484925144104989
DNLZ,-0.03486453572381509
BPNT1,-0.03488903569047763
ATP2B1-AS1,-0.03489100846871496
EDEM2,-0.03489737586119657
AVL9,-0.03492794999354065
PLEKHA3,-0.034942649518114766
ERCC5,-0.03496617599537366
FFAR2,-0.03498652244737445
IGLV9-49,-0.03500905674031307
ZNF536,-0.03501346347605687
PAF1,-0.035015784338195965
P4HB,-0.035025985846578234
ZNHIT3,-0.03504098818217849
RAP2C-AS1,-0.03506738911557586
TMSB4Y,-0.03512422366183122
TSSC4,-0.03514877635958524
RPL23AP49,-0.03515772624392871
AGTRAP,-0.03517868571985905
SCYL1,-0.03520016159126382
DDTL,-0.0352278935991287
CEACAM4,-0.035229717553484446
KCTD19,-0.035264001056176005
ACBD4,-0.03528171101339206
RBAK-RBAKDN,-0.035313027432061814
CHL1-AS1,-0.035332241622817936
SYMPK,-0.03541202892734008
ZNF416,-0.03543189140461145
DLGAP1-AS1,-0.03545078471672958
SYS1-DBNDD2,-0.035478769210256056
EIF3FP1,-0.03549008057881485
DNAJC8P1,-0.03554145462374227
HOXA3,-0.03556131546955388
ITGAD,-0.0356142117369661
NCKAP5,-0.03564986806698872
DNAJB5,-0.035652868155998996
AGGF1P2,-0.03565878385298514
RETREG1,-0.03567104743079952
STAG2,-0.03569888942261823
TAF1A-AS1,-0.035706116141700606
ATF6B,-0.03571281666363091
C1orf220,-0.035752501546805315
UBA52P8,-0.035774087061644075
RPL3,-0.035798195369739716
MAP4K2,-0.03580620437646109
DCLRE1B,-0.0358157423241976
SLFN12,-0.03582012072559382
RPE,-0.035850389215998035
TFEB,-0.035869381878064655
DIABLO,-0.03587560488269115
LL22NC03-63E9.3,-0.03588781611894766
AGTPBP1,-0.03589980131211623
RN7SL481P,-0.03590744341709738
LINC01220,-0.035923138277180675
PABIR1,-0.03595045378517936
ZNF223,-0.03597733161904065
NDUFA13,-0.03597774979273183
CTNNA1P1,-0.03600829144276236
POMGNT2,-0.03602332293211519
RNF5P1,-0.036029189893338476
EFCAB13-DT,-0.03604637921613542
LAMTOR5,-0.03606928512235896
ZMYND19,-0.036091311324475406
USP37,-0.03610047985436715
KCNAB1,-0.03611179849474189
OC90,-0.03611726025375261
HNRNPDL,-0.03618667598651104
CAPN14,-0.03618779033910953
RNF175,-0.0361984186993857
TASP1,-0.03620449008258464
LINC01058,-0.036230626918806
CETN4P,-0.036292788318196836
TGFBI,-0.03630442168409043
GABPB1-AS1,-0.03630679254475866
PSD2,-0.03631738000916569
LINC01285,-0.03633318708898593
HSP90AB3P,-0.03636112283740278
SLC38A9,-0.036393073973071455
RNF169,-0.03640297304295115
RCN3,-0.03641324379761968
CLEC4G,-0.036414020669921825
HSD17B7,-0.036424265009606493
TOLLIP-DT,-0.036424804745180894
SPG7,-0.03645763115502998
LRFN3,-0.03647973917770431
ANKRD55,-0.036502847173194686
RPL23AP2,-0.036515061590191134
RHEBP2,-0.0365340483639881
MS4A14,-0.03653744478527904
CENPK,-0.03655399207005261
SEPTIN7-DT,-0.03656399166025914
JAKMIP1,-0.03658919883704312
AVEN,-0.03659177965671545
GEMIN8,-0.03661920940428698
RBM10,-0.036621152741245444
LINC01270,-0.03668021277195388
PIGF,-0.0367156581654029
PRND,-0.03671815660112339
BICRA,-0.036727047176293826
LINC00662,-0.03675097828146601
MYL5,-0.03681566394813496
EIF4A1P10,-0.03687447052862208
BLOC1S5-TXNDC5,-0.036894389677850414
LYPLAL1-AS1,-0.036947287043670535
NLRX1,-0.03695870197484996
DMAC2L,-0.03701715467288591
PNO1,-0.037043018286056606
KMO,-0.037047490969335795
UBE2N,-0.03707470171125604
SLK,-0.03708165832397614
RUNDC1,-0.03708925123345619
PFN1,-0.03710007397829518
POGLUT1,-0.037117314842376126
KCNA3,-0.03712465642840933
SF3A2,-0.0371271774598414
UBAP2L,-0.037148599916996705
GINS3,-0.03716352034947046
PEBP1,-0.037188762978748624
TTC19,-0.03723594187957224
RBCK1,-0.037236160721791034
SEC13,-0.03724733820317416
NCOR1,-0.037266757837995046
UBE2A,-0.03727514008765476
INE2,-0.03729685819535433
TRAP1,-0.03730425852343666
COL14A1,-0.0373510946530381
DCP2,-0.037410265089260486
RSRC2,-0.037420051136961785
NUDT2,-0.03744113972558205
CTNND1,-0.03745276588746793
STAT3,-0.03745762070944458
ALG3,-0.037536615571216014
GFRA2,-0.03756658555368636
NUP98,-0.0375739907487036
DCAF4,-0.03758131172112544
PAXIP1,-0.03759036482099043
RHBDD1,-0.0375994693382663
CMAS,-0.03760654859334012
NFS1,-0.037644955541556335
PTBP1,-0.03764943964693668
CBFA2T3,-0.03767652092240931
TLN2,-0.03768986920866635
NAA20,-0.03771916962186306
IGKV1-27,-0.03775987507822476
XRCC5,-0.03777863667326331
GTF2IRD2B,-0.037849181091663464
DHX58,-0.037879862634593975
SNX6,-0.03788020362717881
KCTD12,-0.037883601676026224
NPM1P6,-0.03788786649811271
TRIM52,-0.037889577659312335
ZNF540,-0.037893076647569274
MECR,-0.0379250013318746
TRAV41,-0.037938527371206954
SLC5A9,-0.03793997566708472
ALG13,-0.03799672831189049
RACK1,-0.037997499627709264
SLC27A5,-0.03800771991971175
OGG1,-0.03801098224196897
KAT6A,-0.038013472457222086
CXXC1,-0.03802334902814675
ZNF236,-0.03802540562477075
SDCCAG8,-0.0380306767790517
TBCB,-0.03803211969373077
POLR1H,-0.038036295686785015
DOP1B,-0.038036723894689484
CIAO3,-0.03807009947157147
AKNA,-0.03807054784192632
DGKZP1,-0.038076825954401594
SLC4A4,-0.03810447025586758
GOLIM4,-0.038200214764252394
RBPMS,-0.03820537684425629
LTB4R2,-0.03820723977344653
YOD1,-0.03821000893841475
SIRPAP1,-0.03825234855777719
TEKT3,-0.03825859884897048
CKAP2,-0.038265417373055666
NLRC3,-0.0382755314038965
ASB4,-0.03827705427200157
TMEM273,-0.03828439080796142
LGALS2,-0.03829083670615524
TRAV35,-0.03829460774578529
PARP15,-0.03831957025306523
SPIN2B,-0.038356088607056193
VBP1,-0.03839935433448871
TPTE2P1,-0.038418182456886524
CCDC26,-0.03842740845482331
HTATIP2,-0.03847166166033489
TRGV2,-0.03850107125260629
HPSE,-0.038507253250426976
MALSU1,-0.038517917289870196
ASNSD1,-0.03852287245899344
GARNL3,-0.03861380343060261
IRF2BPL,-0.03862158596387766
ZBTB11,-0.038636893205481915
NBPF1,-0.03865642742828723
ARK2N,-0.03868491900734827
RNASEH1-DT,-0.03871731704473336
ZBTB33,-0.03871965470597272
MVK,-0.03874278756013472
METTL3,-0.03877669344210255
CCL4L2,-0.03878090735215667
B4GALT7,-0.038805409520130674
KLRC4,-0.03880944945616408
TOGARAM1,-0.038813436778285304
GPR174,-0.03883502104157459
ABHD10,-0.038871002146167566
PDCD1LG2,-0.038897118399649044
MIS12,-0.03893689111241261
DIMT1,-0.03895003582588341
NOL4L,-0.03895047181492517
C12orf4,-0.03895566465808342
TRBV6-1,-0.038976095250870674
VAMP1,-0.03898138178769206
RIOK2,-0.03903139279630863
P2RX1,-0.03907245440931334
ANKRD53,-0.03907283307455012
NFYC,-0.03917938103035823
EEF1DP2,-0.03919312144764564
CEP290,-0.03919863796295364
MKNK1,-0.03921280579441189
TMEM70,-0.03929059440497129
DDX56,-0.03931898904886211
MORC4,-0.03932028524044051
RNF19A,-0.03932236461297922
SIRPB2,-0.039329189942035075
NDUFS3,-0.039333997594055425
GSN-AS1,-0.039334729089916164
RAB12,-0.03935556639818372
SSUH2,-0.03938695543093104
LINC00987,-0.039393575081408116
LINC00629,-0.03945136253126474
TAF9B,-0.03945322834491449
BRMS1L,-0.03945661199238926
VPS28,-0.03947978669291974
DPY19L4,-0.03956159255930314
TSC22D2,-0.03958713925889623
NCR3,-0.03959662651636822
DDX60L,-0.03960471251860065
CCRL2,-0.039612046051677785
TRAV10,-0.039642029946287814
OTUD6B-AS1,-0.03965480606366101
RARRES2P6,-0.03969562525676619
SLC17A5,-0.0397167090160927
BRCA2,-0.03971997874956856
PKD1L2,-0.0397218257070448
APEX2,-0.03972411924194108
LINC01060,-0.039743647985233735
GTF3C3,-0.03977090642845993
TRAV26-2,-0.03977456061650987
ZNHIT1,-0.03979517133817101
SNAI3,-0.039798580660101585
CD300LB,-0.03986958714536441
SEPSECS,-0.03992365420562183
SMARCA5,-0.03994520336907281
PRR3,-0.0399490532472655
HAR1A,-0.03995948476636519
USP9X,-0.0399637277714302
FAM186B,-0.03997147618884053
NEDD1,-0.03997870208070631
BLTP3B,-0.040013561392784
HSD17B12,-0.04003552955129264
NDUFA6,-0.04005914452950887
INSIG1,-0.040089348648782774
ANAPC10,-0.04009394116255338
HAT1,-0.040107944032596654
KLF7,-0.0401111361899712
NRBF2,-0.04011418296054026
UBE2V1P2,-0.04011704273618999
DDRGK1,-0.04011805530571366
LENG9,-0.04013196841871658
IGHV3-49,-0.04015369409370806
PPIAP11,-0.040185903663361694
DVL3,-0.04020119251204912
PCDHGA1,-0.040215892439164916
NUDT13,-0.04023741719924501
CAMKK2,-0.04027386649447795
SIN3A,-0.04028593241630585
LAIR2,-0.04029653326655572
CHUK,-0.04029783144475263
DDOST,-0.04029811402128303
TRAV8-1,-0.04032142912516497
MAP4K5,-0.04034651609430773
FMN2,-0.04035155107258881
VPS51,-0.04036952466316168
PEAK3,-0.040418261921072715
TNFRSF13C,-0.04043880421055557
TAS2R14,-0.04043893213155142
SETBP1,-0.0404392617390002
ACAD11,-0.04043999003313825
CORO7-PAM16,-0.04045589570294948
LINC01505,-0.04049276384044898
CSNK2B,-0.040512460415025764
MIR22HG,-0.040526321137471566
LINC00466,-0.04052653370972745
WDR12,-0.04053503715005391
ORC1,-0.040535310287113546
CDKAL1,-0.04054245005575563
RGL4,-0.04060169356832685
NUBP1,-0.04060871827681445
BLM,-0.04063717733619843
ASH1L,-0.040650825256767775
BRWD3,-0.04066706835571532
TNFRSF13B,-0.04067443198863911
TCEAL1,-0.04067498714133455
MRPL23,-0.0406798145417111
OTUD4,-0.040706048669842954
OIT3,-0.04071983387093901
BTBD10,-0.04072354220798502
MED14OS,-0.04072913349025106
FLOT2,-0.04074364672526953
TBC1D22B,-0.04085697072274841
SELP,-0.040910599992406316
PCDHGA7,-0.04093116998564854
ZSCAN32,-0.040975023864557425
HNRNPA1P4,-0.040976496459813105
TMEM14C,-0.04105326521760855
RFESD,-0.041057083080673185
REV3L,-0.041065295314272054
PRPSAP2,-0.04108671495411431
PHTF1,-0.04109316049858469
CCHCR1,-0.041111582488600584
EEFSEC,-0.041147734218915044
POMK,-0.04115086800896767
ISOC2,-0.04115936946950183
FNDC4,-0.041181428842886336
DBH-AS1,-0.04118206770355845
CCT7,-0.0411827757526102
EIF4EP2,-0.04122188634842183
KLRC2,-0.041235537399811215
ME2,-0.04126853362379079
ATP5F1D,-0.04128585915153726
TSPAN32,-0.04129397427773468
MED27,-0.04129620326254524
SRSF8,-0.041303333014873544
NKAIN3,-0.04130443770445783
POGK,-0.0413145109227635
PEAR1,-0.041388891051580196
TRAF4,-0.041394497360315974
VNN2,-0.04142230912406858
PML,-0.04148439134417092
B4GALT3,-0.041530916078216906
SLC10A7,-0.041531400207286406
F8A1,-0.041541853496138925
CARS2,-0.041588978636742935
ZSWIM3,-0.04159529081014768
SH2B1,-0.04164904867043884
PIGX,-0.041671301927985294
ZNF491,-0.041698161619850266
SNUPN,-0.041709216342430855
NCAPD2,-0.04172439899714875
PROX1-AS1,-0.04173808864380256
SLC30A9,-0.04173872751044594
SKP1,-0.04174391254777676
SOCS4,-0.04176320680723278
VDAC1P1,-0.041807517928476035
ZNF843,-0.041830394280134964
MAFB,-0.041846329404737315
CHMP1A,-0.041865425765544195
LMLN,-0.0418693824449472
POLR3B,-0.04187281168192558
ZNF772,-0.04187604300160691
RAN,-0.041892123411065185
HMGB1P41,-0.04190034271170712
GRHPR,-0.04191793873556815
TRAV16,-0.04192937167359967
NISCH,-0.041935544804995395
CPNE7,-0.041972420329316695
FLII,-0.04201389221984453
PRDM11,-0.04203125198508517
NUDT19,-0.04206045041812123
NPTN-IT1,-0.04207181345882204
BET1,-0.0420772437197936
ABHD14A,-0.042091132572620094
MS4A4E,-0.04209157882657735
CADM3,-0.0420938752955366
FPR1,-0.042097747014324505
PNKP,-0.042119698717360654
UHRF1,-0.04213950377854658
KREMEN2,-0.04215605349204338
ARHGAP28,-0.04221418545010308
ZNF212,-0.04221420750789262
C19orf47,-0.04223162739844888
SUPT16H,-0.04226366175993368
ST13P18,-0.042308260885024096
GLUD1,-0.04231268111795372
KIF26A,-0.04238366035284441
RPSAP14,-0.042449953931124385
NOP53,-0.04246350568800983
PCDHGA3,-0.0424685049563943
ZNF235,-0.042484412300060226
RYBP,-0.042491329120196486
P2RY10,-0.04250981211694077
HAPLN2,-0.04257909743424316
PISD,-0.042581466269898005
INTS13,-0.04258244483915674
COG1,-0.0426362438049388
XIRP1,-0.04265839325485553
LTBR,-0.04265951077272723
ACCS,-0.04268101388694967
ARHGEF10L,-0.04268876806373756
EIF3J-DT,-0.04269376995985985
CRAMP1,-0.04269698534857669
ZNF831,-0.042716623440608434
HAUS7,-0.04274803804158078
SDCBP2-AS1,-0.04275893346958526
NNMT,-0.04277005732725647
KBTBD8,-0.04277202033028171
PTCD3,-0.04278967015445323
TNRC6B,-0.042813099584812275
ALG10B,-0.042858819712610186
DPM2,-0.04292141000219729
IDH1-AS1,-0.04293528420886039
GABPA,-0.042955834882966504
CD226,-0.042971228799214195
WNT3,-0.04298129255154545
ARSLP1,-0.04298874208193159
NARS2,-0.043021370875414355
SPOCK1,-0.04302761610815353
ATF4,-0.043033935324338746
HHATL,-0.043079572997356
TEX14,-0.04308196330565475
CD1D,-0.043095242027098885
CDK13,-0.043131573522607436
TRIP4,-0.043154100287326136
GMPPB,-0.04317145834906322
WDPCP,-0.04319899898669499
GYPE,-0.043254213086705275
ABCB7,-0.043262230178020555
TRAPPC6B,-0.043293794813670905
TRGC1,-0.043313936046612114
NEFH,-0.04334900505671177
C11orf21,-0.0433727920905764
IGFBP6,-0.043377141902778193
AURKC,-0.0433839717722827
TRIM28,-0.04342280221537953
HMGCL,-0.04343502555068568
CLDN20,-0.043464712983995415
TNFSF8,-0.04353274716320085
CCDC15,-0.04354040615327487
SNHG5,-0.04360331259491046
TPR,-0.04361668195109858
SYNE1-AS1,-0.04368522584829487
ACKR1,-0.043706359619285484
WDR25,-0.04371588331684739
RSL1D1,-0.04372099803367835
CLIC2,-0.04373291155013592
ZNF850,-0.04374380897766694
TRAV5,-0.043755996081017545
MRPS18A,-0.0437721192305478
LYSMD4,-0.04378818267610163
PLA2G6,-0.04378824710435181
MTG2,-0.043791937819404936
OTOA,-0.0438024557476028
TMEM185B,-0.04382660485757328
EMD,-0.04387234733979928
LINC00941,-0.043877177750198906
DNASE2,-0.04389554685301844
LRRC14,-0.04391937780001931
TRBV14,-0.043928534646270875
MRPS7,-0.043957535974614936
GFRA1,-0.0439651651867841
RALGDS,-0.04399687482605574
JPH4,-0.044056864336092516
ADPRS,-0.044063164363705054
DIDO1,-0.044106252216511654
CACTIN-AS1,-0.0441178101079711
HNRNPLP2,-0.04412315858815133
SNHG15,-0.04416782935752761
PRIMPOL,-0.04416895634218665
DDX23,-0.0441764824402715
IWS1,-0.0441852923154209
THUMPD3,-0.04419131319962477
DCP1A,-0.0441915799456154
NOL9,-0.04420335889564231
TFE3,-0.04421165174587349
ZNF213,-0.04421180618459819
ANKLE2,-0.04422596706445869
PHF20L1,-0.04426872403057147
EEF1A1P13,-0.04430650795717128
PSEN1,-0.04431419945486015
LMBR1,-0.04433185247805849
FAR1,-0.04433354847794946
TMEM150A,-0.044335254528731216
NR2F2,-0.04435915097478871
TRAPPC4,-0.04441462267748508
CLTB,-0.04443144700983903
C18orf54,-0.044438647471723436
LINC00323,-0.044439352381300284
IQGAP3,-0.04449429628016022
GUSBP9,-0.044501805520016924
HFM1,-0.04455100822442751
ZDHHC5,-0.04456226392571705
RACGAP1,-0.0446203161734815
GNGT2,-0.04463494612880803
SEC23IP,-0.04463790458600103
RPL10P3,-0.044664958055060267
LINC00853,-0.04468953777448384
SNHG32,-0.04469924109743495
RBM26-AS1,-0.04474613537949895
ZNF277,-0.044747980605243765
MRPL37,-0.04476717108448791
CTDSPL2,-0.04478297817042698
ZNF25,-0.044815719669692666
ZRANB2,-0.04489282278083384
GTF2IRD2,-0.04489898876092657
AP2M1,-0.04495043447155478
ATG3,-0.04497830458895602
FMO3,-0.044996877918259404
CEP295NL,-0.04500324453298974
POLD2P1,-0.04501103551967526
PIGP,-0.045020296585402964
PRR5,-0.0450707096112033
PCDH12,-0.04508911394351067
LZTS2,-0.04517075764459877
EXOC6,-0.04519452633186227
GTPBP10,-0.04521079290528629
PDF,-0.04529843015846491
ABI3BP,-0.04535647135167231
COX4I1,-0.04536350688013879
TRAV22,-0.0453877171959677
NRAS,-0.04549365746826872
SZT2,-0.045521711812734345
ST20-MTHFS,-0.045560844900397135
CSTF1,-0.04556531071038128
TRAV29DV5,-0.045578247750781425
POC5,-0.045589728852581946
ELOVL2-AS1,-0.04566480222804006
DRAP1,-0.045672395050736725
HOXA-AS3,-0.04568188913171761
SPTLC1,-0.04569177006675207
B4GALT5,-0.0456959928759455
ATXN7L3B,-0.04569922594947573
ZNF530,-0.04572251708457764
RITA1,-0.045752357752505635
ZC2HC1A,-0.04575556205608422
MTCH1,-0.04577658612779345
DUS4L,-0.04585851410016095
RNF121,-0.04593547452474689
CELF2-AS1,-0.04595936511900163
KMT5A,-0.04597377896688548
EGR1,-0.045991923991068884
MTRF1L,-0.045992797539809116
CLEC12B,-0.04599451988033533
FPGT-TNNI3K,-0.04602839952599909
ZRANB2-DT,-0.04605227707111706
GGACT,-0.04612779079528462
MZT1,-0.04614579002739494
SERINC4,-0.04616684428640748
TMA16,-0.0461849399473786
RPLP1,-0.04621259529358257
C12orf57,-0.04622321668041307
BAG4,-0.046296504838757135
CTC1,-0.04631874766401611
TRAV23DV6,-0.04633059983111057
MATK,-0.046333494735443126
PBDC1,-0.046364654461775734
TEAD4,-0.04637618140724431
LINC01235,-0.046383957392759995
RAB39A,-0.04639459342507861
MYPOP,-0.04642400940589353
MT-CO1,-0.04642697423018838
ITLN2,-0.04643990904072579
MMS19,-0.04644179834117601
RAF1,-0.04651033495516965
LRGUK,-0.04654029043857391
PFDN2,-0.04658545422713667
GNL3,-0.04659827427205432
COPS3,-0.04662286587857145
REX1BD,-0.04662967583011168
MPP4,-0.04663324394994004
ADNP,-0.04663887385728893
GET1,-0.04665042677374376
MFNG,-0.04670146840439293
ZNF215,-0.04670601767894414
HSPD1,-0.04671552266107559
RPL23AP25,-0.046721360736365944
ARHGAP32,-0.04675724358331412
PTRH1,-0.046768455084834626
CYTH1,-0.04677309398587792
PWAR5,-0.046796793249477976
